code,nombre,marca,categoria,kcal_100g,proteinas_100g,grasas_100g,carbohidratos_100g,alergenos,popularidad
0441156322767,Manteca de cerdo ibérico,Hacendado,lacteos,896.0,0.0,99.5,0.0,,2
8411939182743,Mantecadas,Hacendado,snacks_dulces,449.0,5.3,26.0,47.0,en:eggs|en:gluten|en:milk,21950000010
8480000163172,Mantecadas,Hacendado,snacks_dulces,460.0,5.0,24.9,54.0,en:eggs|en:gluten,24900000010
2000000000982,Mantecados de Aceite de Oliva,La Muralla,snacks_dulces,495.5,4.2,27.1,57.2,en:gluten|en:sesame-seeds,2
8410297132209,Mantequilla,"Capsa Food, Central Lechera Asturiana",lacteos,742.0,0.6,82.0,0.4,en:milk,24990000082
8480000207258,Mantequilla,Hacendado,lacteos,743.0,0.5,82.0,0.8,en:milk,18950000001
8480000603494,Mantequilla Açores con Sal,Hacendado,lacteos,744.0,0.6,82.0,0.8,en:milk,1
8480000212252,Mantequilla Con Ajo,hacendado,lacteos,694.0,1.0,76.6,3.9,,1
8480000211699,Mantequilla De Irlanda Con Sal,Hacendado,lacteos,725.0,0.6,80.0,0.6,en:milk,1
8480000909336,Mantequilla Light,Hacendado,yogures,384.0,1.8,41.0,1.9,,24990000061
8480000207425,Mantequilla Light con sal,Hacendado,lacteos,372.0,0.2,41.0,0.5,en:milk,21900000001
8480000208521,Mantequilla Sin Sal Añadida,Hacendado,lacteos,743.0,0.5,82.0,0.8,en:milk|es:beurre,24900000010
8480000211798,Mantequilla con ajo y hierbas,Hacendado,lacteos,667.0,1.1,73.7,3.5,en:milk,1
